,0,1,2,adult,budget,credits,imdbId,movieId,overview,popularity,production_countries,release_date,revenue,runtime,tmdbId,vote_average
2480,2547,Harvest (1998),Drama,0.0,0.0,Stuart Burkin,125778.0,2547.0,"A DEA agent and a local sheriff have to wrestle with their consciences as they start raids on local farmers, who have started growing marijuana simply to keep their farms operational. Story focuses on a young man, who accidentally discovers that his straight-laced parents are involved in the marijuana cultivation.",0.846,,1999-01-09,0.0,96.0,107946.0,0.0
2481,2548,"Rage: Carrie 2, The (1999)",Horror,0.0,21000000.0,Stephen King,144814.0,2548.0,"After the suicide of her only friend, Rachel has never felt more on the outside. The one person who reached out to her, Jessie, also happens to be part of the popular crowd that lives to torment outsiders like her. But Rachel has something else that separates her from the rest, a secret amazing ability to move things with her mind. Sue Snell, the only survivor of Carrie White's rampage twenty-two years ago, may hold the key to helping Rachel come to terms with her awesome, but unwanted power. But as Rachel slowly learns to trust, a terrible trap is being laid for her. And making her angry could prove to be fatal.",8.731,United States of America,1999-03-11,17762705.0,104.0,7341.0,5.1
2482,2549,Wing Commander (1999),Action|Sci-Fi,0.0,30000000.0,Christopher Roberts,131646.0,2549.0,"The Hollywood version of the popular video game series ""Wing Commander"". Unlike other video games to feature film transitions, series creator Chris Roberts was heavily involved in the film's creation. This is the story of Christopher Blair and Todd ""Maniac"" Marshall as they arrive at the Tiger Claw and are soon forced to stop a Kilrathi fleet heading towards Earth.",9.137,Luxembourg,1999-03-11,0.0,100.0,10350.0,4.3
2483,2550,"Haunting, The (1963)",Horror|Thriller,,,,57129.0,2550.0,"A scientist doing research on the paranormal invites two women to a haunted mansion. One of the participants soon starts losing her mind.
",,,,,,11772.0,
2484,2551,Dead Ringers (1988),Drama|Thriller,,,,94964.0,2551.0,"Twin gynecologists take full advantage of the fact that nobody can tell them apart, until their relationship begins to deteriorate over a woman.
",,,,,,9540.0,
2485,2552,My Boyfriend's Back (1993),Comedy,,,,107626.0,2552.0,"A teenage boy comes back from the dead because he is determined to win the most beautiful girl in school.
",,,,,,31503.0,
2486,2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,,,,54443.0,2553.0,"In the English village of Midwich, the blonde-haired, glowing-eyed children of uncertain paternity prove to have frightening powers.
",,,,,,11773.0,
2487,2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,,,,56931.0,2554.0,"None
",,,,,,30202.0,
2488,2555,Baby Geniuses (1999),Comedy,,,,118665.0,2555.0,"Scientist hold talking, super-intelligent babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin.
",,,,,,22345.0,
2489,2556,Telling You (1998),Comedy|Drama|Romance,,,,120859.0,2556.0,"Two college graduates who find themselves stuck behind the counter of a pizza parlor while their friends move on struggle to find a new direction for their lives.
",,,,,,53685.0,
2490,2557,I Stand Alone (Seul contre tous) (1998),Drama,,,,157016.0,2557.0,"None
",,,,,,1567.0,
2491,2558,Forces of Nature (1999),Comedy|Romance,0.0,75000000.0,Bronwen Hughes,141098.0,2558.0,"Ben Holmes, a professional book-jacket blurbologist, is trying to get to Savannah for his wedding. He just barely catches the last plane, but a seagull flies into the engine as the plane is taking off. All later flights are cancelled because of an approaching hurricane, so he is forced to hitch a ride in a Geo Metro with an attractive but eccentric woman named Sara.",9.334,United States of America,1999-03-12,93888180.0,105.0,1641.0,5.3
2492,2559,"King and I, The (1999)",Animation|Children's,0.0,25000000.0,Richard Rich,160429.0,2559.0,Animated version of the Rodgers and Hammerstein musical about when the King of Siam meets a head strong English school mistress.,2.813,United States of America,1999-03-19,12000000.0,87.0,47288.0,5.5
2493,2560,Ravenous (1999),Drama|Horror,0.0,12000000.0,Adam Fields,129332.0,2560.0,"Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims.",10.684,Czech Republic,1999-03-16,0.0,100.0,10212.0,6.8
2494,2561,True Crime (1999),Crime|Thriller,0.0,0.0,Clint Eastwood,139668.0,2561.0,"Boozer, skirt chaser, careless father. You could create your own list of reporter Steve Everett's faults but there's no time. A San Quentin Death Row prisoner is slated to die at midnight – a man Everett has suddenly realized is innocent.",9.355,United States of America,1999-03-19,0.0,127.0,10354.0,6.5
2495,2562,Bandits (1997),Drama,0.0,0.0,Katja von Garnier,118682.0,2562.0,Four female cons who have formed a band in prison get a chance to play at a police ball outside the walls. They take the chance to escape. Being on the run from the law they even make it to sell their music and become famous outlaws.,0.838,France,1997-07-02,0.0,110.0,11526.0,5.2
2496,2563,Beauty (1998),Drama,,,,,,"Alix Miller arrives at the isolated Crompton mansion in New Hampshire to paint the portrait of the mysterious Leland Crompton...
",,,,,,,
2497,2564,"Empty Mirror, The (1999)",Drama,,,,,,"None
",,,,,,,
2498,2565,"King and I, The (1956)",Musical,0.0,4550000.0,Walter Lang,49408.0,2565.0,"Widowed Welsh mother Anna Loenowens becomes a governess and English tutor to the wives and many children of the stubborn King Mongkut of Siam. Anna and the King have a clash of personalities as she works to teach the royal family about the English language, customs and etiquette, and rushes to prepare a party for a group of European diplomats who must change their opinions about the King.",8.118,United States of America,1956-06-29,21300000.0,133.0,16520.0,7.3
2499,2566,Doug's 1st Movie (1999),Animation|Children's,0.0,0.0,Maurice Joyce,187819.0,2566.0,Doug and his pal Skeeter set's out to find the monster of Lucky Duck Lake. Though things get really out of hand when some one blurts out that the monster is real.,3.207,United States of America,1999-03-26,0.0,77.0,16508.0,5.4
2500,2567,EDtv (1999),Comedy,0.0,80000000.0,Ron Howard,131369.0,2567.0,Video store clerk Ed agrees to have his life filmed by a camera crew for a tv network.,6.331,United States of America,1999-03-26,0.0,122.0,11374.0,5.9
2501,2568,"Mod Squad, The (1999)",Action|Crime,0.0,50000000.0,Scott Silver,120757.0,2568.0,"Three minor delinquints (Danes, Ribisi, and Epps) are recruited by a cop (Farina) working undercover to bust a cop/drug ring. When the officer who recruited them is killed, they go above and beyond the call of duty to solve the murder; and bust the drug ring. Suffering the jibes, and ridicule of fellow officers; they struggle to save their names, and that of their deceased benefactor.",5.135,United States of America,1999-03-26,13260050.0,92.0,16379.0,4.2
2502,2569,Among Giants (1998),Drama|Romance,0.0,0.0,Sam Miller,122906.0,2569.0,"A manager hires Ray, off the books, to paint all the power towers in a 15-mile stretch of high-tension wires outside Sheffield. Ray's crew of men are friends, especially Ray with Steve, a young Romeo. Into the mix comes Gerry, an Australian with a spirit of adventure and mountain climbing skills. She wants a job, and against the others' advice, who don't want a woman on the job, Ray hires her. Then she and Ray fall in love. He asks her to marry him, gives her a ring. Steve's jealous; Ray's ex-wife complains that he spends on Gerry, not his own kids, and she predicts that Gerry won't stay around. Plus, there's pressure to finish the job fast. Economics, romance, and wanderlust spark the end.",1.027,United Kingdom,1998-06-24,0.0,93.0,125123.0,5.0
2503,2570,"Walk on the Moon, A (1999)",Drama|Romance,0.0,14000000.0,Tony Goldwyn,120613.0,2570.0,The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.,3.796,United States of America,1999-01-29,0.0,107.0,28029.0,6.0
2504,2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,0.0,63000000.0,Joel Silver,133093.0,2571.0,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",33.306,Australia,1999-03-30,463517383.0,136.0,603.0,8.1
2505,2572,10 Things I Hate About You (1999),Comedy|Romance,0.0,16000000.0,Gil Junger,147800.0,2572.0,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",14.57,United States of America,1999-03-30,53478166.0,97.0,4951.0,7.5
2506,2573,Tango (1998),Drama,0.0,0.0,Carlos Saura,120274.0,2573.0,A dangerous love affair inspires a director to create the most spectacular and bodly seductive dance film ever made. 1998 Oscar Nominee Best Foreign Language Film.,1.96,Argentina,1998-02-12,0.0,115.0,65749.0,6.8
2507,2574,"Out-of-Towners, The (1999)",Comedy,0.0,75000000.0,Sam Weisman,129280.0,2574.0,"The remake of the 1970 Neil Simon comedy follows the adventures of a couple, Henry and Nancy Clark, vexed by misfortune while in New York City for a job interview.",7.077000000000001,United States of America,1999-04-02,29000000.0,90.0,8970.0,5.3
2508,2575,"Dreamlife of Angels, The (La Vie r�v�e des anges) (1998)",Drama,,,,,,"In Lille, two penniless young women with few prospects become friends. Isa moves in with Marie, who's flat-sitting for a mother and child in hospital in comas following a car crash. Isa is ...
",,,,,,,
2509,2576,"Love, etc. (1996)",Drama,0.0,0.0,Marion Vernoux,116932.0,2576.0,"A triangle: love, obsession, and choice. Pierre, a ladies' man who has little cash and no fixed residence, describes his best friend Benoît as the world's oldest 32-year-old. The shy, well-employed Benoît's life changes when he answers the personal ad of Marie, a 25-year-old who restores paintings. He's attracted to her and she likes his steady calm and his honest attention. They're soon a couple, and they include Pierre in their dinners, outings, and trips. What will happen when Pierre realizes that he too is in love with Marie?",0.6,,1996-11-27,0.0,105.0,186705.0,6.2
2510,2577,Metroland (1997),Comedy|Drama,0.0,0.0,Philip Saville,119665.0,2577.0,"After ten years absence Toni, Chris's best friend, suddenly reappears in London to bring chaos and doubt into Chris's calm, tranquil, slightly boring, predictable life. Chris starts to remember his carefree youth as a photographer in Paris when he lived with and enjoyed a torrid affair with Annick. It was also in Paris that he first met and fell in love with Marion. The temptations and pressure exerted on Chris by Toni to return to their former carefree life of sex, drugs and rock'n'roll soon starts to have an impact on Chris's marriage. He starts to question his values, his lifestyle choices and his relationship with Marion and even suspects her of starting an affair with Toni whom she dislikes! Eventually circumstances come to a head and Chris is forced to decide whether to follow Toni back to the hedonistic, irresponsible life of his youth or face the harsh realities of the present and stay with Marion.",1.241,France,1997-08-30,0.0,105.0,30950.0,5.7
2511,2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,,,,127302.0,2578.0,"A writer, Tucker Harding, is hired to cover an article on the hydrogen-bomb test, Nevada, 1952. While there, radiation mutates her code/soul, spawning in her the ability to travel through ...
",,,,,,70687.0,
2512,2579,Following (1998),Drama,,,,154506.0,2579.0,"A young writer who follows strangers for material meets a thief who takes him under his wing.
",,,,,,11660.0,
